Student_id,Assessment 1,Assessment 2,Assessment 3,Assessment 4
164EB06873AD148B47946C42772340BC,100.0,100.0,100.0,84.0
4DDC319838FBA29BEEC4FB10CD6C0E46,40.0,100.0,100.0,96.0
AE2CE52424CFF14842749A8D9BB0E106,80.0,100.0,100.0,92.0
E5A5DE9C6F2F5FE8B8C4A2F6649D224B,80.0,100.0,100.0,92.0
D6F94DEF8DC10DF991A4141FC698A290,40.0,90.0,100.0,96.0
C72802C2565954A8AEE4369BBFA6CCE9,60.0,100.0,100.0,88.0
954934B66235553AE1D41DE87F8BB169,100.0,100.0,90.0,92.0
5026C5C903778FA936A450A222E97AB4,100.0,100.0,100.0,92.0
A217C6BFF46ED35B16C41EF7ECF4A13E,100.0,100.0,90.0,88.0
7EDD53C0EABDCDCBD1848E857E909201,60.0,100.0,100.0,92.0
FB104937FC5BCEBAF424E43A61DB21C9,100.0,100.0,100.0,88.0
C7F755FED131FBE842C48D336BD5AF8D,60.0,70.0,100.0,88.0
40DDDC4726F934190544074D98B04198,100.0,90.0,100.0,92.0
4B09B3AF845084FB47140030F30701B6,100.0,100.0,100.0,88.0
9B8EE248E7CF32D9ECB4416E48D715A8,100.0,100.0,100.0,96.0
5FF54F6FE386B0DB2D84B4F939684660,100.0,60.0,100.0,88.0
2795FA8A00BCBD386204066ECDA5C090,20.0,100.0,30.0,80.0
A859E230B2425B4BA8940289A74C2BC2,100.0,100.0,100.0,92.0
BFF6FE228CECB96BF5E427DE52436AEC,100.0,100.0,100.0,80.0
35834B07230795982334DBDA27CC17BB,100.0,100.0,100.0,88.0
12EB79030B22E12A7A04DF9A3E50DF7D,100.0,50.0,0.0,84.0
75F9DA0BFD496E4BE644C1DB44B672FD,100.0,100.0,90.0,88.0
138227B827D6C4EADD7448092AD0EA31,100.0,90.0,100.0,96.0
ECB6177982138CB94B14F9FE004689D2,100.0,80.0,80.0,84.0
FFA8A115FA000C19F794E5869C659EF4,100.0,90.0,No Assessment,92.0
451AF3EB4DE37FAB9374D1615B941278,20.0,20.0,70.0,80.0
7558FC12C732703A0EF49E3D27653BDC,100.0,90.0,80.0,96.0
D0860749CB6C00D87AD40F62DA519AFC,100.0,100.0,100.0,92.0
C620E018FB6EFFB87344227CBD49BD83,80.0,100.0,80.0,92.0
5DCEBCD6BC667D5BCF641A683B893D34,100.0,40.0,40.0,84.0
079F1F8DAFCEFF585E94B369D99F8A47,100.0,100.0,100.0,84.0
B8A66F8FCAAA735B61C4C9E4EEAC796E,100.0,100.0,30.0,96.0
5065F4F8186EB10B50E4FD5AB63EDA90,100.0,100.0,80.0,96.0
4AB0E7C5CC45E1DA4804CE956888542F,100.0,80.0,100.0,80.0
8C0ED39A5BE31568EF145861180529B5,100.0,100.0,100.0,96.0
F7BF4F5FE2EDCC6A41742FF80C72D7E4,60.0,80.0,70.0,84.0
6D6A7967C72F30CB490441F50DD9F351,60.0,100.0,100.0,80.0
5EECD3BB3F37B58B0F74DD961B8561D6,60.0,100.0,40.0,92.0
B2D397D09C9A0FD939840E9D102D8C10,100.0,90.0,100.0,84.0
CB550327D4D613ABF5A43A354A20A0D2,80.0,90.0,40.0,96.0
D855DC6E72220F2B5F14CB45020CD27E,100.0,100.0,100.0,88.0
76EEC0412EC599294AB4427554B3D1CD,40.0,100.0,100.0,84.0
EAFA64F92651D489362444F2E7CCFB7A,100.0,100.0,60.0,92.0
3ED9D73F3A58D418789437B06678C791,40.0,70.0,90.0,92.0
516A8A8DBD815D2A5C14420778A0CD2B,80.0,100.0,30.0,88.0
07634F47A28FED0B58B4DFF253A52897,100.0,70.0,40.0,100.0
145BFF025B7395682C14668E4B6CBA05,60.0,100.0,80.0,88.0
24B816F87FD5E9DAE6F446F6EAC46447,100.0,100.0,100.0,88.0
68CF9FF9E8DE5658DD14C4A71433C181,100.0,100.0,100.0,92.0
37ADAD8CB16D206ABB540088460466EB,40.0,70.0,60.0,92.0
08EDB5E10FB011A9F0C462EC1FE0225E,60.0,70.0,100.0,88.0
526E5D1F6C46AE4BEA74B06CB7CAA97C,60.0,100.0,100.0,92.0
5AE70FBAD712C2A8917487E331916701,100.0,100.0,100.0,88.0
BDA76BC1F151B24BCF24C660E9A6A3E2,100.0,100.0,100.0,96.0
0327A3CEB1029718A5F4E8DE5B4AFDC7,100.0,70.0,100.0,96.0
08FBEB77F497888B5C24E5665179254A,100.0,100.0,100.0,96.0
A5649022567F9FBB3CF4AAE0E20078A9,100.0,100.0,100.0,92.0
A8B275A82CDC616BFCE4E1E5B8FEBA03,0.0,100.0,100.0,96.0
5BB7651EE2C7160BA7F493146103C09C,60.0,100.0,100.0,88.0
AE3913CC22DE565AEE64278D13F43C4C,100.0,90.0,100.0,96.0
A3D306CC41E06C1A16543FAA426F6338,20.0,10.0,100.0,72.0
4DC6280F13F5B0BA2F943D27A69FEECB,100.0,80.0,100.0,88.0
064501BF96E8AE0B41D4DFE0F9F0D58A,100.0,100.0,100.0,88.0
2DEF8A1455CC246BDBA482B7065EE081,60.0,70.0,40.0,84.0
F4F7A15DDACBA5596FF40782C5312202,80.0,10.0,40.0,88.0
F3EF498A6A9CD898B874B524E86670DE,100.0,100.0,90.0,96.0
6B2C2BD68F8F077B94149D4044D6FFF9,80.0,100.0,100.0,72.0
167A878FA6714D88DA2485B3124E7F06,100.0,100.0,100.0,92.0
0C1A726FC6758528B8F44ACF76E8EAE1,100.0,100.0,100.0,80.0
D8A518931F63284969B4FFE625C3A771,100.0,90.0,40.0,92.0
C69153876806CFA8EF1411050EFA570D,100.0,100.0,100.0,96.0
0B722FAAE808BBC93184D630DDD0E548,100.0,30.0,40.0,60.0
346C86029313A5AA4AC4D7EB30D8213B,100.0,100.0,90.0,72.0
043D1DED4A862FC89644D59CFBDA9A23,100.0,100.0,70.0,92.0
81B7934CB5BE0A4AB43490D7E9425385,60.0,100.0,20.0,92.0
BB47C5A719B532D86E549C0B8B1CE741,100.0,100.0,80.0,76.0
2F3197DC709B64D93014B3B9AC405748,100.0,100.0,100.0,88.0
21C450B9641DA42893143D01BA733FEC,100.0,100.0,100.0,88.0
963661821E04BBA89BB49624008A8520,20.0,30.0,30.0,84.0
43FFADF688ED40AB3844187AA9DF9AF0,100.0,100.0,90.0,92.0
26B3CFC8A292C19A33E4306C2AFDC3CC,60.0,100.0,100.0,92.0
971BB29AA8393318B3F422895B8D658E,80.0,40.0,40.0,96.0
A181E1BC34178B58DAE44F1C64A9B637,100.0,100.0,100.0,88.0
22A9963DD4FB67083614108ED725E37F,100.0,90.0,100.0,100.0
729DD6FB35B096C8CE24E391924E6CB0,40.0,90.0,80.0,84.0
481FD3A68324C8084B44F7E84E55B7C1,20.0,100.0,70.0,92.0
92D90DEB0F4EBCC89C949D728B47EA55,100.0,70.0,100.0,60.0
658A8C2DC869CE8839F4C38C8927C904,80.0,100.0,100.0,88.0
79E0A7EE07DDEDEADED414910FABDED4,80.0,90.0,30.0,100.0
DD11B976A99CCFEAD1A4031AE0E6E7CF,100.0,100.0,100.0,84.0
D41BD5BE117688E9EB54D42EDA80363F,100.0,100.0,100.0,88.0
5BA963346C07C6A9EAB4FF5008542CF7,60.0,50.0,100.0,92.0
05A3632C34F534C88CD4E4B4E89EB12D,100.0,100.0,70.0,88.0
3795B0B21A733DBB5014453472950520,100.0,100.0,80.0,84.0
89E70358DD60B8CA30143EF50B718B25,100.0,100.0,100.0,96.0
DBBD652D88E0FF4961A4636A0418D931,100.0,80.0,30.0,84.0
05B0D2E1E1CFE0F9BC248709692590BC,80.0,70.0,80.0,84.0
BA6C6B1945D060D9063400774FBDE698,100.0,20.0,80.0,76.0
A9DD094E5C7FBCEB4E1477ACB7C5C1C2,100.0,100.0,100.0,56.00000000000001
552AB4A3AEC3A7D90C141298C8663B57,100.0,70.0,80.0,92.0
197CBA587D865A492404728A940F2632,100.0,100.0,80.0,84.0
FCC4BCFD03B8A0A9A1D4EE9E33421EC3,80.0,100.0,80.0,84.0
C7222086ACA4C98AF1B4DF1C62C5EFBE,100.0,100.0,60.0,96.0
0A8233F3FAD6A5ABC094858A58199E83,100.0,100.0,60.0,88.0
6AA53E90E8F471795D140F1739FAF2C6,100.0,100.0,100.0,80.0
FCA065098F04FA08A9244E6178A84FDA,100.0,100.0,80.0,100.0
4393D22CCF83A9ABA61460744F0654E3,100.0,100.0,90.0,88.0
8D2431CA22F3430986E419CD8FA83A23,60.0,100.0,100.0,84.0
F7F4F6FEB687672B6884ADE544BBC41E,100.0,100.0,40.0,72.0
B77FFC33F332509AAEB4668E59BA35BC,100.0,90.0,90.0,88.0
4445A430D2EA3B5ACB04B27D1A120E26,100.0,100.0,100.0,92.0
E4645B7CF9462AFB14B4187D11992640,100.0,80.0,90.0,92.0
3D30A340199B2868002403009D24065C,100.0,100.0,100.0,88.0
A3CC3DA1ECADDF49CBD471E11B04B3F8,100.0,100.0,100.0,76.0
84D1F2FE45FF74897C44D67A22A3A04D,100.0,70.0,90.0,88.0
E4FC8F4D41015EE8483420A07606282C,80.0,60.0,20.0,76.0
2E0E54BA02D1E75906E4B70D435E6562,100.0,100.0,80.0,88.0
FDAA55D545021918BE548B71BF646082,100.0,70.0,90.0,100.0
C2F1E566733C6EB97054AFFA5F919034,60.0,100.0,100.0,88.0
ABC6DCC0DFDECC781404A742C31D33C9,100.0,100.0,90.0,100.0
F9EDD0EA9CFE4B8B9E04FDF44607A2DA,60.0,100.0,90.0,100.0
2B4F9D0B976512DBF7F42FBDD30513FD,100.0,100.0,90.0,92.0
971268FF266A1898A2F48291F583A39E,0.0,100.0,100.0,88.0
93C60B1C230FBE6A7994A1254FDB2090,100.0,90.0,100.0,96.0
D1E04DC629469278F574E9ED9678CFE1,100.0,100.0,100.0,76.0
DE3959ABAA304B69B214A4A3B70DBD8E,60.0,90.0,100.0,96.0
8CB7D687E57D67BBCE4419D52A9631B7,100.0,100.0,90.0,92.0
E609AAB5024517D80CD419F075080EE3,60.0,40.0,100.0,84.0
1AAC17021DB8CEC831643600AB909DDF,100.0,30.0,90.0,80.0
6DB91D09ED1814E9CDA4DCED18F692BE,100.0,100.0,100.0,96.0
B97D2B7FF1DDFA19BD94B09F423DC1F1,100.0,100.0,40.0,96.0
21E8A7FF9BAA14D827B476D87EE66A73,100.0,90.0,100.0,84.0
5A784B26D4EB4928C664ECD1DF0C9CF5,100.0,90.0,100.0,88.0
4FA7BE24F6DD50FB266409F8C367A07F,80.0,50.0,20.0,92.0
953BB2AEC14F26CA75C44976818099F9,80.0,100.0,100.0,100.0
905F44A0DB1936F97CE4ACAE347AA301,100.0,100.0,100.0,92.0
AB6D4D275E163569C964FD4E3168253F,100.0,100.0,100.0,96.0
AD91FDD138DB6098BD2487729F3AD0C2,100.0,90.0,100.0,92.0
E8EB2A23824B46F993E4D87F6048D2D8,100.0,100.0,90.0,100.0
F8E75A2CBAEBAD89E304677327E3D366,80.0,100.0,100.0,80.0
54BEA17E09D91BEB4F349BE6BF8B172F,80.0,100.0,No Assessment,96.0
CA284016A387A24B0374C7529217308E,60.0,100.0,90.0,88.0
90FB1F797F4C987925C486A662BD284D,80.0,80.0,80.0,96.0
9A8715F169C875A8D9E4F7256D7260DE,100.0,100.0,100.0,88.0
B56C9E8BAE1468AB2B947D19261630AF,100.0,90.0,90.0,92.0
F11B2EC475E8B09988748C8CF890CE7D,100.0,100.0,90.0,88.0
3BD34AB5AEED2BCAB2E4164F52E16875,80.0,100.0,90.0,100.0
776838907A39DBEBCD54EF94426E889D,100.0,90.0,No Assessment,96.0
8CF567CBC044AAA86BC4AF882385C5C0,100.0,100.0,100.0,88.0
3F9B24F988F6A9DB0864EDCCE95DC056,100.0,90.0,100.0,84.0
7EFEED9B9A8E54496134DEC82E0301FC,60.0,70.0,30.0,96.0
809F93A69285AAD8E0D49A3D29AED2DF,100.0,100.0,100.0,96.0
45A1D56A1595D01B7374A984D8D8940B,60.0,100.0,90.0,100.0
0152933E7E70C2095664501DA19FB8E3,100.0,100.0,100.0,88.0
835340F1096BC6093CF45A250D8EC179,100.0,100.0,100.0,80.0
91969B65E8A2C9682A341CE9FA6A37B5,100.0,30.0,80.0,84.0
501C7CD191FF4B8AED7492A6082A517E,40.0,No Assessment,50.0,80.0
B1EB6CCEF95C4FC825E4DD439103CD9F,100.0,40.0,80.0,84.0
B4A33494AD413F9BF3A49A72ACAA00A3,100.0,100.0,90.0,96.0
45863B7D73CC358B93842A8F632A140D,100.0,100.0,100.0,72.0
B55C4F7F58604AE87824564821EDCE8B,80.0,50.0,40.0,96.0
7FB17CFF110F32FAB3648DB601755B25,100.0,100.0,80.0,80.0
C0501BDD40AF2BF9AB4445DCD7B2C6C5,100.0,70.0,50.0,92.0
E580C5C5D6B2038AC164D19FAF70F701,100.0,100.0,100.0,96.0
3527FF2DF2DE8C0834D4325F12883436,80.0,80.0,90.0,76.0
3DDC767F50A2FE991064374CBE443E56,100.0,80.0,100.0,80.0
95DCCDB32F12624AC9548601C8FFDCFC,100.0,100.0,20.0,80.0
D895EB324564B3DB89C49DF33AFDE3C3,80.0,20.0,40.0,92.0
BAA1CA856F60504AFF5491AC529EAB63,80.0,100.0,100.0,100.0
F863A04E6AE634AB54142BC51330E75B,100.0,50.0,80.0,92.0
597A7C298F16777890F4E97C080570A3,100.0,100.0,90.0,92.0
CBA1283EFD788D69E1842B0A048D7C31,100.0,50.0,80.0,88.0
6E751DCF942442DBC8748D77F9640D41,100.0,90.0,90.0,92.0
A8344C12824975082B1446E229064663,80.0,100.0,100.0,84.0
A37E29E9E84A5AF8AD345707B25B39B9,100.0,10.0,70.0,92.0
3D3AC03039EBF2D8B2148EFCAB27FB46,80.0,100.0,90.0,92.0
8C7F5A9A9CE3B6DA1894A93EC26C575B,60.0,60.0,60.0,56.00000000000001
7B7023C75BB9691B80A4A4138546CD63,40.0,100.0,50.0,100.0
6C75F9488E4C1569A0F41D05A8A9EF7B,20.0,80.0,100.0,92.0
98F4DE4D94FC9A4A8FC4B6D3C4AC6F1C,100.0,100.0,90.0,100.0
6B57D3F2EA852AD85DA4148897FDFAAC,100.0,100.0,90.0,80.0
9E41882AA2CFC61823C47CBDAC400CE6,100.0,100.0,80.0,92.0
13946A075C6B7DD9F4C411CA09016889,100.0,100.0,80.0,84.0
A6024ED660F387791AC449CF98BA2D6B,40.0,90.0,90.0,92.0
BFF1302274D120E8D14449FF59D6A1A3,60.0,60.0,50.0,88.0
3F597DDABCF27DCA4E649D183A6BB02F,100.0,100.0,100.0,92.0
C9DFD547864EFB7BC3244207E722B462,100.0,100.0,100.0,80.0
28E64D87BDC99CAA68A4F91CADF5A197,100.0,100.0,30.0,88.0
B29255814903BE0ABBB4911205F6DC84,100.0,90.0,100.0,80.0
7C1E93AA561B7DEB8034C34134F43012,100.0,90.0,100.0,84.0
6400ECC83F8D19AB58D4867E671CECBD,100.0,100.0,50.0,84.0
1E7A979AAF9DFB6BE13447B163C32173,100.0,100.0,90.0,92.0
6B6425A891D826AACF044CFC53671D39,40.0,70.0,40.0,84.0
9DA6377126DCA338723475E30A80961B,100.0,90.0,60.0,88.0
1AECBF0214DF41CA95E44707A715B15F,80.0,90.0,100.0,96.0
739F133AAB21685B6E14B40430DF9194,80.0,80.0,10.0,92.0
792E2B5F30B2B18B7B64AE53D5416EF3,100.0,100.0,100.0,92.0
F8423BA96AEC09F8F754F660C442C8EC,100.0,100.0,100.0,96.0
F1DEAE43D89FC7C9EB8478B2ED6F0A79,100.0,90.0,80.0,92.0
F79F8BC8EF973D4BB0940FFFA53F40AE,100.0,100.0,100.0,84.0
3CB01C26A0DD3F083DD4D0E31A5CC109,100.0,100.0,100.0,88.0
FF4CA9ADCFDE2E9BAA143F6A71C4F732,100.0,100.0,90.0,88.0
C848D46CE8CED36AFFE4CE1385501131,100.0,100.0,100.0,96.0
E9A341B2B1ED5B39D00439E9477A3F82,80.0,70.0,100.0,96.0
C6BEC332B200E3BA3FC4A9FA1EDB7C6E,100.0,100.0,100.0,88.0
35B06FDF9E946BAB5E14E46A3CDC7B92,100.0,100.0,100.0,96.0
8ECDE957FA6F196A11C4C56BF8296DF9,40.0,10.0,No Assessment,100.0
D2EAE3FCE2D4778A8FC4A2C39FDC6799,100.0,100.0,80.0,84.0
4B91F018C7A4629A0D84EA630FEE20D8,100.0,100.0,100.0,88.0
5F4CD2C0DE1D3AC8A4A4382464542306,40.0,20.0,30.0,92.0
5F9B2C6553B870B8D984086FD7EF7009,100.0,70.0,100.0,92.0
21F273986E0B58B9B5F4382EDA73957D,60.0,100.0,80.0,96.0
E889622BE89E65DA887407C566711A11,100.0,100.0,100.0,92.0
BFED6E73C7F8A1B8B1C4CFDF9CFA5EAE,60.0,90.0,40.0,88.0
919E764003F28F59493468D201274049,0.0,30.0,30.0,88.0
3A52550B389F3D7A4C84A64EDC229608,100.0,No Assessment,No Assessment,84.0
C45CC80D57803BAB76846DEC22974CF0,100.0,100.0,100.0,88.0
A8E25EF52E005D59184447B5DDAAC31C,20.0,100.0,100.0,88.0
0F7C93D617094C19B664A6F8C99BCAF8,100.0,90.0,100.0,84.0
F8875D8E7C90BE381B74831626423E87,80.0,90.0,90.0,100.0
D8E6445DE17F3FE9F9D42D6FF54F5DC1,100.0,100.0,40.0,92.0
EDC6CCD1B8DA1E9BC6548A7F984BAEF2,100.0,80.0,100.0,88.0
E078D16A0E8EA9F985F44C172BC82338,100.0,100.0,100.0,84.0
6E5C9D2C1E74D73930149F7D0A0782D4,100.0,90.0,100.0,80.0
A981A0060767B29B42A4AD200E7FFA53,60.0,80.0,60.0,88.0
93985C06035F1DEB1884EE493323F471,100.0,100.0,80.0,84.0
1545EBF791AE8A5A7164E6766BD504FF,100.0,100.0,80.0,84.0
D5BB94F686109FC9864484BEEFAAA46F,40.0,70.0,40.0,80.0
795E6DC98163044845E4E300E77F1195,100.0,100.0,100.0,88.0
D9CFC732DC4AEF5B41446B609958AE3D,100.0,90.0,90.0,92.0
7CCC82312BE03FBB6B24D4BDF7DE5F6B,100.0,40.0,100.0,88.0
65C0C391872CFB291E84815C1AB93A7B,100.0,90.0,50.0,96.0
FEB669611F720F1AF4B4785F4342C823,60.0,30.0,40.0,No Assessment
EB8DB6C8D4AFD47AD5B44509B5F97142,100.0,100.0,100.0,92.0
657E6C5A4FC76399DD444A4825DA8AC2,100.0,90.0,100.0,92.0
BF908B36E56703AA9094AA08BF8FB5B2,80.0,100.0,100.0,92.0
BFEB88356A9551AB0704EEFA5E507C23,100.0,90.0,80.0,96.0
55020C57BADC93195AD403856DB1C02E,100.0,90.0,90.0,100.0
AC61595C1A32550B73642D2D2D0F8122,100.0,100.0,100.0,96.0
2D1F859B73155D995C740CFD81AF0E4C,100.0,90.0,100.0,96.0
907ED69EE990236B7624BA5F9F948E0A,100.0,80.0,70.0,92.0
FBCECB5E369ECF39A724B9B9FC31A270,60.0,80.0,60.0,92.0
8313712177DCC289FCC4373B657C2FE0,100.0,20.0,30.0,92.0
1E399571682B855A6424CAFD7E6259D4,100.0,100.0,70.0,80.0
43BA50E88B5947EA5CB40B673E902401,40.0,100.0,100.0,96.0
EB0B2D9631EEE98B60449B511BB623E5,100.0,100.0,100.0,84.0
90128BB4AE26BE2A5B94B892701BED07,80.0,100.0,100.0,92.0
ED2E779D5F1F757A7D74A41231E14E65,100.0,100.0,100.0,92.0
FCFAF598E6117B9874341CD7DF6D4761,100.0,90.0,20.0,100.0
84090EB328D10F7BE2A48EF99DAFC431,100.0,100.0,60.0,88.0
F11E6A0165333E48300481D2EF63D1A9,80.0,100.0,100.0,84.0
BBF51379ABAEA66A60C4FB078DFF5B6F,100.0,100.0,100.0,88.0
27F08F4608F7F0393B2455A067A8A28D,100.0,70.0,100.0,92.0
4AC26EE5ABC8EDABCD44D2F6ACE85C21,80.0,100.0,80.0,88.0
B4BBF2A1C452848914945D8030A052F3,100.0,70.0,90.0,96.0
B784F8A0B39525196DC4DD2C78EA29DC,100.0,60.0,100.0,92.0
9381F57EA50497E85A74354CF06097A9,80.0,100.0,50.0,92.0
5B1A18A8DFB05ACB1A34A48AB79F97EF,80.0,100.0,No Assessment,84.0
83C64BA1161010BA5A342B304FE28671,100.0,80.0,100.0,No Assessment
28F134BB14DB33B822245A3B0BEC00B7,80.0,90.0,100.0,92.0
F7AFB02BE6A297C9FBC4DEECC91CDFB2,100.0,100.0,100.0,100.0
C767C1C4001C01190E44B44E15CFEDA3,100.0,100.0,90.0,96.0
A5DF7903E9418DF99284DFAC7F3F7FD0,100.0,100.0,100.0,88.0
8FB0038061FB6DC8E404DB9C92FE0956,100.0,100.0,100.0,92.0
862EEC35F9DB99D8707454246A092118,100.0,100.0,70.0,92.0
E2B1261850E18CB852D44A8056ADB684,100.0,100.0,100.0,92.0
25E421350D6FEC5BFC34936E0D4DFC65,60.0,100.0,100.0,92.0
1978EF726EAF301A26A41839DD577D1D,60.0,90.0,60.0,96.0
3A793725997E27FA40742E75500C54A5,100.0,90.0,100.0,96.0
F8F784C12D6CF8F870249A16B0A7723D,40.0,60.0,70.0,96.0
23C4A8A0999BA42B92A4678E874EF8EA,100.0,0.0,0.0,80.0
40546DF7C5D959CAD43418F64EDED147,100.0,60.0,20.0,100.0
922AC35C768632DBCC84C51398810B71,40.0,100.0,90.0,96.0
94ACC6715A3FA99A02E4144C1C094C87,100.0,No Assessment,70.0,92.0
FF8D71D40AFE368BF5746347C519193E,100.0,100.0,90.0,100.0
5D3BAE4B654C47287A1422E7657219CC,40.0,100.0,40.0,100.0
BBDEF5BD1F976E3B3014725ED4F1E8C1,40.0,20.0,20.0,92.0
D1F2469E06D6539AA6B411FF42531ECA,100.0,90.0,100.0,96.0
E494596097FF7F6B3B54965994D9D219,100.0,80.0,50.0,100.0
BE470C8A51D925EBBF2446F30A6C56CD,100.0,100.0,100.0,92.0
FFC70C4EE1B7DC19D674B97FB7DFD0FC,100.0,90.0,No Assessment,100.0
E5008B664886952A65849D8833695A7B,100.0,10.0,80.0,96.0
5F1BF9B71F30471867D4A2BB16988E05,100.0,90.0,100.0,100.0
E4E1FF73D36791A9D554288C15E18D0E,100.0,100.0,100.0,96.0
E6865F31D1AAF78B5804F60C1C3F29AA,100.0,100.0,100.0,92.0
94CE3AACB86F8638AD5483317184CE3C,100.0,90.0,100.0,96.0
7999E04CFF6C41BA5484D90F79F82452,100.0,70.0,50.0,96.0
8DFF9FF919315D5BAEE49ECB055C233E,100.0,100.0,90.0,96.0
6CB92FCF52F85B69E9D484E69172D9DC,100.0,100.0,100.0,92.0
C9C6207DBD6019CB3AD41948A67637EC,100.0,100.0,100.0,88.0
8A250A03C4C638B93F8443FBB7C937A4,100.0,100.0,No Assessment,92.0
DC19443EB459B5A8AC14254715265CF9,100.0,100.0,90.0,96.0
ACBBE72B65776A78E434E832DDD58E5C,60.0,60.0,50.0,100.0
6ADDB0D4715715799A744C21116893BC,100.0,100.0,100.0,100.0
70FB75620ADB4E6A0934930F8C406C0A,100.0,100.0,100.0,96.0
859FFDEACFDBF90B97A4E7D2E75A9B3A,20.0,100.0,50.0,92.0
AEE043A7B172DECAD314316E2E177E30,100.0,100.0,100.0,92.0
CCA4041F0ED2A968F8C4210FD220C331,100.0,100.0,100.0,92.0
2F50C3B5EF7DBC591E646FA206FBACD2,100.0,100.0,100.0,92.0
A5285132BB47FD489784D3C186191758,100.0,100.0,100.0,92.0
E27E1A3002A24E683E943B54E46D27F5,100.0,100.0,80.0,96.0
AF02441BEBB3D6F891D4C43F7684F377,100.0,100.0,100.0,96.0
1B57B4FC381FCB38A854C9236AE7B82E,100.0,100.0,80.0,No Assessment
1D6F095B35588FF8CE34A9002A90C0CE,100.0,70.0,100.0,88.0
B047E4EF85C97AF9E434DB0CF692C11D,80.0,100.0,100.0,92.0
4FF1BDE7E2BB7F6960647A5FE73F4857,60.0,100.0,100.0,96.0
CC8DD952A6353A6A6C443CCC65EFA3AB,100.0,100.0,70.0,92.0
F1876D1DFA9701BBF3E4F2E575C5BA58,100.0,100.0,90.0,88.0
DBA7E2CAF4EFE9FA4EC4A012D0343454,100.0,100.0,100.0,96.0
0AD46F955DE5B0FB6C14826AC4E1560F,60.0,100.0,100.0,84.0
F91BF7F18889CC184284BBEBB23DE63C,100.0,100.0,100.0,92.0
5AF0FC5207BA663911840D582E70D5CF,100.0,100.0,100.0,92.0
6CBD466D23F41348AC04F9F34D60C075,0.0,30.0,40.0,88.0
0C8644D0C99AECBA0854C579B60B9259,20.0,60.0,40.0,96.0
69E751A56E5E74DA8EF4521B1AE06591,100.0,90.0,100.0,92.0
B4315AA08BF71A8A0A44E0D800256E81,100.0,100.0,100.0,92.0
D0F496DAACFACB58D94419E4ED104959,100.0,90.0,100.0,96.0
F6893600720BD78A90B4157DDEB96925,100.0,80.0,70.0,96.0
733D8F5158D337E8DA94CF3F8CF4772A,100.0,70.0,80.0,96.0
173DA4E10530B46943E49E5A69ADD36F,No Assessment,100.0,100.0,96.0
255FF915AE71C35AC9D4F1D4C4AAB9B3,100.0,100.0,80.0,92.0
651DC1BD7F6FF83BBB64A606B165FAEB,100.0,100.0,100.0,100.0
48679C9611576B78A804EDA1255CD920,40.0,100.0,100.0,96.0
E1FE08AE0C5267B8FDF488652210DD29,100.0,100.0,30.0,92.0
028AC6BFDA38298A1E646030AD29AD67,100.0,100.0,100.0,100.0
1F03C785F11B495BAD94E7B5D7F4300B,100.0,100.0,100.0,92.0
9E10563F0F474DF912141CA58254F363,100.0,100.0,100.0,92.0
5249FD3A7CA3BBF90604462AC847C8A6,100.0,100.0,100.0,96.0
C34FF5FFE553E9CA8D040A79E624ABB4,100.0,90.0,100.0,84.0
1437F112BE0682284344086C610CC54D,100.0,90.0,10.0,84.0
EA7A170AD8832FC8695410593295E232,No Assessment,No Assessment,No Assessment,No Assessment
B75257DBF617909991D4E07FAF10EF31,80.0,70.0,100.0,No Assessment
DF3F8F797D8A3A1A32641A4F89C953BC,80.0,No Assessment,No Assessment,No Assessment
AFC626C001E8E1494CB4B88F54C33B33,100.0,90.0,50.0,88.0
6927ABA9A854F519AFA4190A83C3E088,40.0,30.0,100.0,80.0
002D521E463CB1B9FF04CA1AC69CFFDD,100.0,100.0,80.0,92.0
4F00EE42F1A4650BF5C46F1E657B93EA,100.0,100.0,100.0,92.0
EF3AA0F8EEF8EF490D148FB9A1591D57,40.0,70.0,60.0,92.0
EFFF82D94CF4652B01B4716C70902895,100.0,100.0,100.0,88.0
95C8BD5ECB65AE381FF45F4D4F9E51EE,40.0,90.0,100.0,88.0
E62C96F7E8D135CA2C24E6BA16D646CC,80.0,100.0,20.0,88.0
1780128CACA56AF831540754EEA6DDE9,60.0,30.0,50.0,88.0
E5F9536876548C3BFA9483F1D52F5EAE,100.0,100.0,No Assessment,No Assessment
60FA6F0B64441029338473BA7952DF5D,60.0,100.0,100.0,100.0
ED1A9ACB4373E7A86BE4960AAA18D512,100.0,100.0,10.0,96.0
2573A757A314248A1664F9F9A444919C,100.0,90.0,60.0,84.0
8B5CAE5EC5BF855B66E49E0C7E263441,100.0,100.0,80.0,96.0
BD8D8851BF0F2F5A10E46328E5EC775B,100.0,10.0,80.0,88.0
32AD9D88669A8F08C944168367C02957,100.0,100.0,100.0,80.0
37BB35FA2755EBCB19C46B2CF8167330,100.0,90.0,60.0,No Assessment
14DF72D38D0A4A2920D47F1E0ED9A991,100.0,80.0,100.0,84.0
8C5249D8D1F83708FEA4F85DE2C36DD6,100.0,100.0,100.0,92.0
0D7C4113700A95CB3594652EDBCF4030,100.0,60.0,30.0,No Assessment
BBDA223D0C2701981004CEA8198EF970,60.0,100.0,20.0,100.0
63E179CCB8E6DE69BC34F4A5914BC5A5,100.0,100.0,100.0,100.0
0C3EDBD66A7F4ADA03A4EC3605388EAF,100.0,100.0,80.0,92.0
